NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
7052,6809.859,308.241,6813.734,307.435,6803.213,310.440,2.019,9.164,10.074,9.958,4.075,1.386,0.982,-0.178,0.623,-0.777,-0.055,-0.992,-0.724,-0.665,-0.920,0.100,-0.392,0.634,0.126,0.479,0.236,0.195,0.190,0.043,0.131,-0.019,0.087,-0.041,0.057,-0.048,0.038,-0.049,0.025,-0.049,0.016,-0.050,0.010,-0.052
7053,6809.877,296.440,6813.844,295.264,6809.119,292.693,2.300,6.647,11.327,7.344,5.163,3.173,0.983,-0.176,0.628,-0.769,-0.031,-0.980,-0.662,-0.693,-0.926,-0.046,-0.630,0.607,0.078,0.742,0.428,0.272,0.291,-0.039,0.140,-0.100,0.061,-0.090,0.023,-0.071,0.006,-0.055,-0.003,-0.045,-0.009,-0.038,-0.012,-0.035
7054,6814.773,305.311,6817.150,307.348,6808.573,300.153,3.650,9.261,7.793,7.110,8.312,4.524,0.979,-0.196,0.547,-0.830,-0.216,-0.965,-0.841,-0.482,-0.882,0.299,-0.326,0.880,0.725,0.563,0.334,-0.229,0.060,-0.154,0.002,-0.083,-0.011,-0.048,-0.013,-0.030,-0.013,-0.020,-0.012,-0.014,-0.012,-0.011,-0.012,-0.010
7055,6801.648,296.894,6816.291,305.694,6808.664,300.443,1.019,9.078,13.641,7.521,8.568,4.841,0.975,-0.215,0.460,-0.874,-0.371,-0.877,-0.861,-0.256,-0.703,0.533,0.221,0.713,0.358,0.078,0.165,-0.065,0.074,-0.069,0.035,-0.057,0.016,-0.047,0.005,-0.042,-0.002,-0.039,-0.008,-0.041,-0.019,-0.050,-0.037,-0.067
7056,6801.913,307.174,6809.110,308.123,6802.355,309.422,1.771,6.340,8.322,8.253,4.021,4.354,0.985,-0.161,0.687,-0.720,0.106,-0.984,-0.521,-0.826,-0.901,-0.299,-0.842,0.350,-0.337,0.793,0.341,0.647,0.468,0.102,0.246,-0.111,0.102,-0.119,0.038,-0.091,0.010,-0.066,-0.002,-0.049,-0.007,-0.037,-0.010,-0.031
7057,6813.860,290.948,6818.802,304.907,6809.292,290.695,4.157,5.868,8.610,9.542,5.908,4.716,0.980,-0.188,0.579,-0.807,-0.136,-0.971,-0.768,-0.596,-0.965,0.150,-0.474,0.848,0.486,0.735,0.511,-0.098,0.135,-0.190,0.019,-0.113,-0.009,-0.065,-0.014,-0.039,-0.015,-0.025,-0.014,-0.017,-0.013,-0.013,-0.013,-0.011
7058,6811.644,310.630,6810.900,301.254,6809.357,309.298,4.138,7.826,11.783,9.031,4.452,1.607,0.980,-0.189,0.578,-0.806,-0.143,-0.973,-0.790,-0.569,-0.911,0.231,-0.270,0.758,0.304,0.435,0.294,0.072,0.171,-0.046,0.090,-0.067,0.047,-0.062,0.023,-0.054,0.010,-0.047,0.001,-0.043,-0.005,-0.042,-0.010,-0.044
7059,6809.832,302.285,6808.358,309.024,6817.599,295.083,1.720,5.118,9.513,9.583,4.781,1.055,0.986,-0.157,0.702,-0.706,0.142,-0.981,-0.490,-0.853,-0.898,-0.314,-0.774,0.354,-0.246,0.621,0.134,0.447,0.231,0.211,0.202,0.065,0.151,-0.005,0.107,-0.035,0.075,-0.046,0.053,-0.050,0.038,-0.052,0.029,-0.053
7060,6814.524,303.725,6816.833,303.441,6812.942,295.345,3.796,4.910,13.965,14.746,8.670,1.841,0.971,-0.230,0.393,-0.906,-0.519,-0.818,-0.852,0.040,-0.314,0.548,0.154,0.399,0.248,0.114,0.166,-0.031,0.089,-0.066,0.045,-0.067,0.021,-0.063,0.006,-0.062,-0.008,-0.069,-0.029,-0.092,-0.127,-0.184,-0.645,0.566
7061,6813.754,294.109,6810.648,296.212,6812.037,291.926,1.624,9.485,7.293,8.647,6.946,1.274,0.984,-0.172,0.645,-0.756,0.007,-0.981,-0.619,-0.738,-0.963,-0.129,-0.699,0.675,0.178,0.689,0.330,0.196,0.213,0.009,0.125,-0.040,0.074,-0.048,0.045,-0.046,0.028,-0.042,0.017,-0.038,0.009,-0.036,0.005,-0.034
7062,6805.273,303.782,6811.382,301.909,6806.015,301.557,4.824,4.495,9.729,12.996,6.345,3.777,0.977,-0.203,0.514,-0.846,-0.273,-0.924,-0.830,-0.390,-0.774,0.356,-0.168,0.739,0.424,0.432,0.362,-0.066,0.123,-0.147,0.026,-0.102,-0.004,-0.066,-0.013,-0.044,-0.016,-0.032,-0.018,-0.026,-0.021,-0.022,-0.024,-0.022
7063,6805.110,300.804,6815.168,294.570,6817.424,299.009,1.273,6.107,8.192,10.930,4.171,1.154,0.986,-0.157,0.704,-0.705,0.144,-0.983,-0.491,-0.855,-0.903,-0.311,-0.766,0.367,-0.226,0.608,0.129,0.423,0.212,0.203,0.188,0.072,0.144,0.006,0.106,-0.025,0.078,-0.039,0.057,-0.045,0.043,-0.048,0.034,-0.050
7064,6808.314,293.015,6810.322,293.074,6813.482,310.813,2.849,6.247,11.203,12.836,4.063,1.273,0.981,-0.187,0.585,-0.803,-0.142,-0.968,-0.761,-0.539,-0.810,0.191,-0.305,0.586,0.137,0.435,0.237,0.174,0.190,0.028,0.129,-0.031,0.085,-0.051,0.055,-0.057,0.037,-0.058,0.024,-0.061,0.013,-0.068,0.005,-0.078
7065,6803.884,302.377,6807.762,307.948,6806.501,301.289,2.373,8.256,13.842,13.885,6.107,4.384,0.971,-0.232,0.383,-0.915,-0.529,-0.812,-0.903,0.031,-0.315,0.682,0.299,0.387,0.263,0.017,0.126,-0.073,0.053,-0.072,0.019,-0.059,0.003,-0.049,-0.006,-0.044,-0.015,-0.044,-0.029,-0.053,-0.076,-0.090,-0.523,-0.087
7066,6811.199,292.708,6815.427,305.736,6808.981,299.674,3.337,7.977,6.846,9.588,4.877,1.627,0.984,-0.167,0.667,-0.740,0.056,-0.991,-0.587,-0.793,-0.963,-0.204,-0.809,0.553,0.001,0.865,0.443,0.316,0.294,-0.012,0.149,-0.078,0.073,-0.075,0.035,-0.062,0.016,-0.049,0.005,-0.040,-0.001,-0.033,-0.004,-0.029
7067,6808.589,308.640,6818.646,296.453,6818.176,303.602,3.444,9.962,11.648,10.616,4.554,1.014,0.978,-0.199,0.537,-0.838,-0.247,-0.960,-0.886,-0.416,-0.756,0.473,0.018,0.622,0.258,0.234,0.194,0.036,0.120,-0.026,0.073,-0.041,0.046,-0.044,0.029,-0.043,0.019,-0.043,0.012,-0.045,0.005,-0.051,-0.000,-0.060
7068,6818.789,297.104,6814.031,303.342,6807.432,310.671,1.596,8.668,13.829,13.692,4.943,4.382,0.973,-0.223,0.421,-0.899,-0.471,-0.845,-0.871,-0.058,-0.416,0.564,0.156,0.465,0.273,0.122,0.173,-0.034,0.089,-0.067,0.044,-0.066,0.020,-0.059,0.005,-0.056,-0.006,-0.058,-0.020,-0.071,-0.065,-0.116,-0.377,-0.214
7069,6815.398,300.366,6816.608,302.419,6806.961,294.713,2.827,7.578,9.258,9.222,9.085,1.995,0.979,-0.195,0.555,-0.822,-0.192,-0.967,-0.838,-0.516,-0.917,0.337,-0.117,0.853,0.414,0.307,0.259,-0.021,0.121,-0.074,0.055,-0.067,0.024,-0.054,0.009,-0.042,0.001,-0.035,-0.004,-0.030,-0.008,-0.027,-0.010,-0.026
7070,6811.756,310.890,6812.351,305.760,6818.765,298.056,3.595,9.236,14.791,10.820,7.846,1.806,0.971,-0.230,0.396,-0.905,-0.501,-0.844,-0.964,0.000,-0.290,0.756,0.317,0.332,0.228,0.012,0.114,-0.054,0.056,-0.058,0.027,-0.051,0.012,-0.046,0.003,-0.044,-0.005,-0.048,-0.019,-0.064,-0.081,-0.137,-0.125,0.480
7071,6808.033,301.154,6811.046,291.523,6806.054,295.211,4.404,7.770,9.694,10.162,5.394,4.034,0.978,-0.200,0.530,-0.840,-0.246,-0.952,-0.866,-0.451,-0.884,0.399,-0.092,0.906,0.568,0.298,0.280,-0.138,0.076,-0.129,0.013,-0.081,-0.006,-0.050,-0.011,-0.033,-0.012,-0.023,-0.013,-0.017,-0.013,-0.014,-0.014,-0.013
7072,6801.142,292.523,6818.695,307.562,6817.476,293.556,4.568,7.053,7.918,9.112,8.948,1.136,0.980,-0.189,0.579,-0.806,-0.145,-0.980,-0.796,-0.562,-0.906,0.198,-0.392,0.815,0.478,0.531,0.338,-0.037,0.133,-0.096,0.054,-0.076,0.022,-0.056,0.008,-0.042,0.000,-0.033,-0.004,-0.027,-0.007,-0.024,-0.009,-0.022
7073,6810.405,293.374,6805.633,299.337,6814.374,295.169,1.252,7.102,8.765,14.896,6.938,2.492,0.978,-0.199,0.536,-0.836,-0.244,-0.956,-0.874,-0.415,-0.744,0.444,-0.024,0.609,0.243,0.264,0.205,0.055,0.135,-0.021,0.084,-0.044,0.053,-0.050,0.034,-0.051,0.021,-0.052,0.012,-0.056,0.003,-0.068,-0.009,-0.089
7074,6810.777,294.733,6804.222,292.888,6818.700,302.144,2.161,7.661,8.688,13.981,7.688,4.231,0.975,-0.212,0.478,-0.871,-0.360,-0.921,-0.942,-0.263,-0.659,0.642,0.239,0.630,0.347,0.089,0.171,-0.069,0.071,-0.077,0.027,-0.061,0.008,-0.047,-0.001,-0.037,-0.007,-0.032,-0.011,-0.029,-0.017,-0.030,-0.024,-0.034
7075,6815.117,292.703,6803.422,299.039,6807.936,299.847,3.897,7.435,10.062,13.871,8.275,1.386,0.974,-0.216,0.459,-0.882,-0.408,-0.900,-0.929,-0.168,-0.536,0.629,0.223,0.530,0.292,0.085,0.153,-0.047,0.073,-0.061,0.035,-0.053,0.016,-0.045,0.006,-0.039,-0.001,-0.037,-0.007,-0.038,-0.015,-0.044,-0.026,-0.055
7076,6803.384,294.160,6807.450,303.048,6813.222,293.340,2.099,5.526,14.075,12.186,8.983,2.866,0.973,-0.221,0.437,-0.886,-0.430,-0.880,-0.937,-0.104,-0.412,0.628,0.177,0.430,0.241,0.118,0.162,-0.014,0.094,-0.052,0.052,-0.059,0.028,-0.057,0.012,-0.055,0.001,-0.058,-0.012,-0.069,-0.041,-0.102,-0.145,-0.183
7077,6810.484,309.773,6806.895,310.041,6804.105,302.917,1.660,7.941,9.623,9.850,6.533,4.810,0.979,-0.194,0.559,-0.824,-0.195,-0.971,-0.835,-0.510,-0.909,0.310,-0.188,0.873,0.468,0.354,0.286,-0.047,0.119,-0.094,0.046,-0.076,0.016,-0.056,0.003,-0.042,-0.004,-0.033,-0.007,-0.027,-0.010,-0.023,-0.012,-0.022
7078,6818.654,296.998,6812.620,293.568,6803.237,295.745,2.407,6.360,13.868,8.907,8.607,3.829,0.975,-0.213,0.471,-0.865,-0.343,-0.905,-0.914,-0.294,-0.703,0.606,0.208,0.667,0.361,0.116,0.189,-0.065,0.083,-0.082,0.033,-0.068,0.011,-0.054,-0.001,-0.045,-0.008,-0.040,-0.015,-0.039,-0.026,-0.046,-0.047,-0.061
7079,6809.522,297.587,6807.460,290.525,6812.500,304.921,2.930,8.768,11.819,13.249,7.859,2.677,0.972,-0.226,0.413,-0.904,-0.488,-0.862,-0.970,-0.028,-0.333,0.751,0.317,0.363,0.241,0.016,0.117,-0.059,0.053,-0.060,0.023,-0.050,0.008,-0.041,-0.000,-0.036,-0.006,-0.034,-0.013,-0.036,-0.023,-0.044,-0.041,-0.059
7080,6805.944,309.922,6802.202,292.066,6803.774,300.895,3.168,7.381,8.834,10.365,7.535,2.852,0.979,-0.194,0.556,-0.825,-0.199,-0.973,-0.848,-0.509,-0.912,0.341,-0.150,0.870,0.468,0.340,0.285,-0.055,0.114,-0.099,0.042,-0.077,0.012,-0.055,0.000,-0.040,-0.005,-0.031,-0.008,-0.025,-0.010,-0.021,-0.012,-0.020
7081,6811.559,292.391,6809.499,299.417,6807.360,294.787,1.238,5.639,11.822,12.913,9.637,3.365,0.975,-0.214,0.467,-0.876,-0.387,-0.912,-0.952,-0.177,-0.467,0.632,0.161,0.438,0.223,0.129,0.153,0.004,0.095,-0.035,0.058,-0.045,0.036,-0.046,0.022,-0.047,0.012,-0.049,0.004,-0.055,-0.007,-0.070,-0.024,-0.094
7082,6816.252,293.447,6812.681,297.705,6815.015,310.427,2.997,7.592,7.894,14.672,6.572,2.527,0.977,-0.202,0.520,-0.845,-0.272,-0.943,-0.871,-0.392,-0.783,0.442,-0.009,0.734,0.371,0.255,0.242,-0.025,0.116,-0.077,0.052,-0.071,0.022,-0.058,0.007,-0.048,-0.002,-0.042,-0.009,-0.039,-0.016,-0.041,-0.024,-0.046
7083,6801.519,309.833,6808.599,308.110,6813.773,307.725,1.175,7.292,13.430,9.447,5.398,3.621,0.979,-0.195,0.551,-0.826,-0.210,-0.951,-0.803,-0.458,-0.785,0.284,-0.212,0.653,0.252,0.399,0.272,0.086,0.172,-0.035,0.097,-0.063,0.054,-0.065,0.030,-0.061,0.015,-0.058,0.004,-0.059,-0.007,-0.067,-0.021,-0.084
7084,6810.188,294.870,6812.395,307.682,6816.968,303.306,2.642,5.621,10.524,13.548,5.765,3.975,0.978,-0.201,0.522,-0.844,-0.267,-0.937,-0.849,-0.396,-0.772,0.397,-0.083,0.710,0.352,0.325,0.280,-0.002,0.139,-0.087,0.059,-0.084,0.021,-0.068,0.003,-0.054,-0.006,-0.044,-0.013,-0.040,-0.019,-0.039,-0.027,-0.042
7085,6805.117,300.831,6810.232,299.293,6803.060,310.938,4.038,5.313,8.262,13.693,4.623,1.591,0.982,-0.182,0.605,-0.788,-0.093,-0.969,-0.699,-0.603,-0.851,0.045,-0.512,0.579,0.095,0.638,0.365,0.236,0.258,-0.018,0.138,-0.079,0.069,-0.080,0.034,-0.069,0.015,-0.060,0.003,-0.053,-0.005,-0.050,-0.011,-0.051
7086,6808.458,300.829,6811.324,294.356,6817.781,309.297,2.719,4.998,11.550,10.642,7.718,1.467,0.980,-0.191,0.568,-0.811,-0.164,-0.973,-0.822,-0.521,-0.822,0.303,-0.198,0.638,0.214,0.388,0.253,0.112,0.174,-0.015,0.104,-0.053,0.060,-0.059,0.034,-0.056,0.018,-0.052,0.008,-0.050,-0.000,-0.052,-0.007,-0.056
7087,6806.852,304.347,6801.889,308.361,6811.727,303.683,3.213,9.170,11.237,7.025,7.788,1.557,0.979,-0.195,0.553,-0.819,-0.186,-0.956,-0.807,-0.523,-0.923,0.278,-0.190,0.879,0.434,0.339,0.271,-0.019,0.127,-0.074,0.060,-0.068,0.028,-0.055,0.012,-0.045,0.003,-0.038,-0.003,-0.034,-0.007,-0.033,-0.011,-0.034
7088,6816.012,293.547,6807.778,309.354,6803.785,294.975,2.886,5.246,6.187,7.908,9.749,4.041,0.983,-0.176,0.631,-0.767,-0.023,-0.989,-0.678,-0.712,-0.954,-0.027,-0.619,0.622,0.050,0.765,0.499,0.324,0.340,-0.101,0.120,-0.147,0.031,-0.104,0.001,-0.068,-0.009,-0.046,-0.013,-0.033,-0.014,-0.025,-0.015,-0.021
7089,6811.640,299.943,6807.101,299.238,6811.713,307.543,1.529,4.472,10.640,8.923,4.101,2.152,0.986,-0.158,0.699,-0.707,0.135,-0.974,-0.478,-0.831,-0.849,-0.326,-0.777,0.276,-0.339,0.603,0.090,0.520,0.262,0.270,0.250,0.079,0.185,-0.018,0.124,-0.056,0.080,-0.068,0.051,-0.069,0.031,-0.067,0.020,-0.066
7090,6808.882,303.662,6806.477,304.348,6804.469,299.222,4.254,6.444,8.422,11.496,6.553,4.270,0.978,-0.200,0.533,-0.839,-0.241,-0.954,-0.859,-0.456,-0.881,0.376,-0.149,0.897,0.593,0.360,0.304,-0.154,0.075,-0.140,0.009,-0.084,-0.008,-0.051,-0.012,-0.033,-0.013,-0.023,-0.013,-0.017,-0.014,-0.014,-0.014,-0.012
7091,6807.000,298.520,6804.433,299.668,6801.386,293.168,4.132,8.616,7.715,13.638,7.647,3.692,0.974,-0.216,0.462,-0.879,-0.386,-0.905,-0.937,-0.235,-0.689,0.642,0.314,0.761,0.433,-0.012,0.139,-0.131,0.035,-0.091,0.004,-0.057,-0.006,-0.038,-0.010,-0.027,-0.012,-0.021,-0.014,-0.018,-0.016,-0.017,-0.020,-0.017
7092,6809.474,301.311,6807.422,306.435,6809.470,292.798,2.066,9.104,7.305,7.603,7.447,4.459,0.981,-0.184,0.601,-0.794,-0.102,-0.985,-0.745,-0.624,-0.940,0.081,-0.576,0.764,0.430,0.818,0.487,-0.045,0.160,-0.148,0.048,-0.103,0.011,-0.067,-0.002,-0.045,-0.007,-0.031,-0.009,-0.023,-0.010,-0.018,-0.011,-0.016
7093,6805.237,290.057,6812.328,306.960,6815.268,299.338,2.283,5.083,11.892,13.943,6.882,4.019,0.976,-0.211,0.477,-0.870,-0.359,-0.904,-0.891,-0.247,-0.607,0.532,0.083,0.579,0.300,0.198,0.214,-0.013,0.114,-0.070,0.054,-0.072,0.023,-0.063,0.006,-0.054,-0.005,-0.050,-0.014,-0.050,-0.027,-0.058,-0.048,-0.075
7094,6814.522,294.985,6802.797,296.145,6813.091,304.227,3.555,9.224,7.542,11.136,6.598,4.028,0.978,-0.201,0.527,-0.842,-0.255,-0.957,-0.884,-0.439,-0.887,0.428,-0.037,0.954,0.591,0.202,0.234,-0.146,0.063,-0.115,0.012,-0.072,-0.004,-0.045,-0.009,-0.031,-0.011,-0.022,-0.011,-0.017,-0.012,-0.014,-0.013,-0.013
7095,6801.830,300.566,6816.200,290.244,6805.521,310.800,2.594,6.255,14.813,10.874,4.854,2.615,0.977,-0.204,0.508,-0.848,-0.287,-0.916,-0.829,-0.346,-0.686,0.381,-0.096,0.600,0.253,0.326,0.255,0.064,0.166,-0.045,0.094,-0.074,0.051,-0.076,0.025,-0.073,0.008,-0.074,-0.008,-0.085,-0.042,-0.129,-0.262,-0.266
7096,6813.300,296.062,6806.085,290.457,6809.253,304.977,1.995,7.196,8.568,10.051,7.001,4.393,0.980,-0.190,0.575,-0.812,-0.158,-0.980,-0.813,-0.564,-0.952,0.252,-0.267,0.884,0.462,0.423,0.316,-0.031,0.133,-0.097,0.051,-0.080,0.017,-0.058,0.003,-0.043,-0.004,-0.032,-0.007,-0.026,-0.009,-0.022,-0.011,-0.020
7097,6805.469,307.630,6803.691,292.721,6806.908,292.105,1.619,9.581,9.573,14.204,5.899,3.155,0.976,-0.209,0.491,-0.862,-0.334,-0.931,-0.935,-0.284,-0.633,0.598,0.148,0.571,0.289,0.154,0.183,-0.017,0.098,-0.055,0.051,-0.057,0.026,-0.051,0.012,-0.046,0.003,-0.043,-0.004,-0.043,-0.013,-0.049,-0.023,-0.059
7098,6815.565,309.741,6803.369,306.963,6801.412,291.198,1.519,4.832,13.734,7.688,6.774,3.776,0.980,-0.188,0.579,-0.796,-0.117,-0.950,-0.714,-0.592,-0.901,0.096,-0.439,0.711,0.242,0.561,0.338,0.142,0.218,-0.032,0.122,-0.074,0.066,-0.077,0.034,-0.070,0.015,-0.064,0.002,-0.062,-0.010,-0.065,-0.022,-0.074
7099,6810.635,290.904,6817.205,290.772,6806.183,301.812,3.931,5.219,6.915,11.597,9.694,1.120,0.981,-0.188,0.583,-0.805,-0.152,-0.979,-0.786,-0.518,-0.786,0.199,-0.352,0.578,0.149,0.542,0.356,0.164,0.218,-0.056,0.101,-0.085,0.045,-0.073,0.019,-0.058,0.006,-0.048,-0.002,-0.041,-0.008,-0.038,-0.012,-0.037
7100,6802.435,293.727,6817.583,305.910,6815.931,297.091,4.422,6.449,9.243,9.683,9.125,3.356,0.977,-0.205,0.513,-0.848,-0.279,-0.950,-0.907,-0.393,-0.822,0.484,0.012,0.872,0.558,0.199,0.230,-0.146,0.060,-0.116,0.009,-0.072,-0.005,-0.045,-0.010,-0.030,-0.011,-0.022,-0.012,-0.017,-0.013,-0.014,-0.014,-0.013
7101,6812.980,298.534,6817.728,307.109,6803.545,293.653,3.631,4.074,6.082,13.040,4.488,1.500,0.986,-0.160,0.688,-0.718,0.102,-0.974,-0.504,-0.790,-0.816,-0.284,-0.743,0.241,-0.405,0.584,0.064,0.633,0.383,0.325,0.334,0.010,0.190,-0.095,0.097,-0.103,0.047,-0.090,0.021,-0.076,0.006,-0.066,-0.002,-0.061
7102,6810.179,301.049,6808.226,304.376,6801.982,292.078,3.712,7.088,10.422,11.633,7.318,3.104,0.976,-0.208,0.497,-0.861,-0.320,-0.936,-0.921,-0.330,-0.750,0.562,0.152,0.752,0.421,0.132,0.199,-0.091,0.072,-0.092,0.023,-0.067,0.003,-0.047,-0.005,-0.035,-0.009,-0.028,-0.012,-0.024,-0.015,-0.022,-0.018,-0.022
7103,6808.183,293.144,6814.388,297.357,6818.188,290.381,2.553,6.100,6.196,8.217,5.729,4.630,0.985,-0.164,0.679,-0.728,0.090,-0.988,-0.544,-0.828,-0.949,-0.284,-0.888,0.430,-0.280,0.937,0.575,0.638,0.491,-0.089,0.165,-0.180,0.043,-0.123,0.004,-0.077,-0.008,-0.049,-0.011,-0.033,-0.012,-0.023,-0.012,-0.019
7104,6817.177,303.079,6807.430,305.495,6806.449,303.692,1.296,9.054,13.586,10.460,8.464,2.688,0.974,-0.219,0.443,-0.886,-0.417,-0.884,-0.951,-0.148,-0.447,0.697,0.235,0.416,0.231,0.082,0.139,-0.019,0.080,-0.043,0.047,-0.046,0.028,-0.045,0.016,-0.045,0.008,-0.048,-0.001,-0.056,-0.016,-0.080,-0.056,-0.131
7105,6810.834,310.545,6817.834,309.160,6814.724,293.530,4.962,4.975,8.147,13.699,6.082,3.280,0.978,-0.198,0.536,-0.835,-0.235,-0.940,-0.808,-0.441,-0.805,0.282,-0.279,0.730,0.396,0.544,0.419,-0.041,0.145,-0.155,0.034,-0.110,-0.000,-0.071,-0.011,-0.048,-0.015,-0.035,-0.018,-0.028,-0.020,-0.024,-0.023,-0.023
7106,6810.743,301.451,6808.084,302.879,6809.816,307.298,3.513,8.795,10.459,10.756,8.066,3.794,0.974,-0.218,0.453,-0.885,-0.406,-0.904,-0.968,-0.202,-0.634,0.734,0.408,0.627,0.355,-0.031,0.122,-0.109,0.036,-0.079,0.007,-0.052,-0.004,-0.036,-0.008,-0.026,-0.010,-0.021,-0.012,-0.018,-0.015,-0.017,-0.018,-0.017
7107,6812.848,300.104,6816.067,299.359,6805.871,296.748,4.071,4.129,13.442,11.507,7.699,1.368,0.976,-0.206,0.506,-0.843,-0.286,-0.928,-0.860,-0.331,-0.655,0.408,-0.087,0.582,0.259,0.327,0.262,0.049,0.155,-0.058,0.080,-0.075,0.040,-0.069,0.018,-0.062,0.005,-0.058,-0.005,-0.060,-0.018,-0.070,-0.037,-0.091
7108,6812.779,291.895,6806.424,301.113,6816.618,310.981,3.866,4.082,6.657,9.735,4.190,3.899,0.986,-0.160,0.691,-0.715,0.118,-0.971,-0.474,-0.824,-0.854,-0.367,-0.889,0.243,-0.490,0.764,0.221,0.828,0.635,0.237,0.348,-0.188,0.102,-0.184,0.016,-0.119,-0.010,-0.075,-0.016,-0.049,-0.018,-0.033,-0.017,-0.026
7109,6804.425,290.023,6807.882,309.571,6811.447,303.086,4.897,9.069,10.483,9.749,9.178,3.614,0.972,-0.225,0.419,-0.899,-0.464,-0.874,-0.979,-0.108,-0.559,0.809,0.581,0.559,0.304,-0.136,0.071,-0.119,0.011,-0.070,-0.005,-0.042,-0.009,-0.028,-0.010,-0.020,-0.011,-0.015,-0.012,-0.013,-0.014,-0.012,-0.017,-0.012
7110,6815.144,303.333,6804.641,290.514,6816.202,310.750,4.312,9.906,7.498,12.198,5.542,1.217,0.979,-0.195,0.552,-0.826,-0.206,-0.962,-0.831,-0.497,-0.912,0.336,-0.079,0.870,0.407,0.260,0.233,-0.022,0.112,-0.063,0.055,-0.058,0.028,-0.048,0.013,-0.040,0.005,-0.035,0.000,-0.031,-0.004,-0.030,-0.007,-0.031
7111,6804.954,297.235,6806.949,295.037,6816.571,296.767,1.538,5.793,6.111,12.824,5.888,1.461,0.985,-0.164,0.677,-0.728,0.081,-0.982,-0.551,-0.795,-0.904,-0.220,-0.721,0.435,-0.148,0.650,0.215,0.403,0.257,0.147,0.196,0.018,0.133,-0.034,0.089,-0.051,0.059,-0.056,0.040,-0.056,0.026,-0.056,0.019,-0.057
7112,6810.514,308.511,6815.580,310.480,6805.465,305.829,1.525,7.317,13.317,11.095,8.546,1.701,0.976,-0.209,0.490,-0.860,-0.331,-0.927,-0.937,-0.272,-0.561,0.597,0.116,0.479,0.217,0.165,0.161,0.028,0.107,-0.021,0.071,-0.038,0.048,-0.044,0.033,-0.048,0.023,-0.053,0.015,-0.063,0.004,-0.087,-0.016,-0.131
7113,6818.885,299.217,6812.950,309.758,6802.421,292.125,3.722,6.523,8.452,11.901,5.433,1.006,0.982,-0.180,0.616,-0.782,-0.071,-0.987,-0.722,-0.648,-0.924,0.070,-0.478,0.689,0.216,0.581,0.328,0.147,0.201,-0.023,0.110,-0.058,0.060,-0.058,0.033,-0.051,0.018,-0.045,0.009,-0.041,0.003,-0.038,-0.001,-0.038
7114,6803.403,310.409,6808.466,306.000,6801.417,298.277,2.673,9.401,13.057,7.100,8.810,4.787,0.973,-0.220,0.437,-0.885,-0.409,-0.868,-0.899,-0.202,-0.675,0.616,0.341,0.774,0.420,-0.037,0.131,-0.129,0.036,-0.089,0.005,-0.059,-0.006,-0.041,-0.010,-0.031,-0.013,-0.025,-0.017,-0.023,-0.023,-0.025,-0.033,-0.029
7115,6808.181,305.057,6807.110,296.258,6814.062,305.356,3.358,9.566,8.523,10.946,7.982,2.252,0.977,-0.205,0.509,-0.854,-0.297,-0.943,-0.906,-0.373,-0.821,0.532,0.178,0.812,0.412,0.107,0.184,-0.079,0.073,-0.079,0.028,-0.060,0.009,-0.044,0.000,-0.034,-0.005,-0.027,-0.008,-0.024,-0.010,-0.022,-0.013,-0.022
7116,6809.346,290.820,6801.930,302.843,6802.806,310.229,1.177,4.463,9.279,13.291,7.377,3.809,0.980,-0.190,0.571,-0.815,-0.173,-0.974,-0.821,-0.514,-0.826,0.311,-0.173,0.643,0.216,0.360,0.233,0.106,0.164,-0.005,0.104,-0.043,0.064,-0.053,0.039,-0.054,0.023,-0.053,0.012,-0.053,0.003,-0.056,-0.004,-0.062
7117,6807.034,292.510,6806.345,295.767,6802.365,303.235,2.634,7.903,8.043,12.264,5.594,1.100,0.982,-0.182,0.608,-0.787,-0.085,-0.986,-0.744,-0.638,-0.942,0.132,-0.364,0.729,0.237,0.471,0.271,0.124,0.176,-0.007,0.105,-0.042,0.063,-0.048,0.039,-0.046,0.024,-0.043,0.014,-0.041,0.008,-0.041,0.003,-0.042
7118,6808.085,304.830,6802.987,306.412,6808.557,291.521,1.338,8.663,9.327,13.594,6.674,2.129,0.978,-0.199,0.535,-0.838,-0.247,-0.959,-0.892,-0.418,-0.751,0.492,0.030,0.605,0.248,0.230,0.191,0.042,0.122,-0.022,0.076,-0.041,0.049,-0.045,0.031,-0.045,0.020,-0.046,0.012,-0.048,0.004,-0.055,-0.003,-0.065
7119,6814.562,305.079,6809.284,299.082,6801.507,295.850,4.005,7.829,7.884,13.798,6.799,3.731,0.976,-0.210,0.488,-0.865,-0.334,-0.923,-0.910,-0.316,-0.759,0.544,0.142,0.820,0.489,0.107,0.194,-0.129,0.056,-0.104,0.011,-0.068,-0.004,-0.045,-0.010,-0.032,-0.012,-0.025,-0.014,-0.021,-0.017,-0.019,-0.021,-0.020
